,Id,Calories,hour,hour_cat
10285,4388161847,118,12,4
10286,4388161847,99,13,4
10287,4388161847,104,14,4
10288,4388161847,124,15,4
10289,4388161847,150,16,5
10290,4388161847,122,17,5
10291,4388161847,148,18,5
10292,4388161847,115,19,5
10293,4388161847,339,20,6
10294,4388161847,181,21,6
10295,4388161847,92,22,6
10296,4388161847,88,23,6
10297,4388161847,82,0,1
10298,4388161847,86,1,1
10299,4388161847,80,2,1
10300,4388161847,79,3,1
10301,4388161847,79,4,2
10302,4388161847,79,5,2
10303,4388161847,78,6,2
10304,4388161847,80,7,2
10305,4388161847,161,8,3
10306,4388161847,330,9,3
10307,4388161847,155,10,3
10308,4388161847,284,11,3
10309,4388161847,436,12,4
10310,4388161847,184,13,4
10311,4388161847,87,14,4
10312,4388161847,92,15,4
10313,4388161847,394,16,5
10314,4388161847,279,17,5
10315,4388161847,155,18,5
10316,4388161847,226,19,5
10317,4388161847,252,20,6
10318,4388161847,139,21,6
10319,4388161847,122,22,6
10320,4388161847,83,23,6
10321,4388161847,81,0,1
10322,4388161847,79,1,1
10323,4388161847,80,2,1
10324,4388161847,79,3,1
10325,4388161847,79,4,2
10326,4388161847,79,5,2
10327,4388161847,79,6,2
10328,4388161847,79,7,2
10329,4388161847,110,8,3
10330,4388161847,113,9,3
10331,4388161847,361,10,3
10332,4388161847,92,11,3
10333,4388161847,129,12,4
10334,4388161847,417,13,4
10335,4388161847,271,14,4
10336,4388161847,153,15,4
10337,4388161847,123,16,5
10338,4388161847,208,17,5
10339,4388161847,138,18,5
10340,4388161847,567,19,5
10341,4388161847,366,20,6
10342,4388161847,96,21,6
10343,4388161847,78,22,6
10344,4388161847,78,23,6
10345,4388161847,78,0,1
10346,4388161847,78,1,1
10347,4388161847,78,2,1
10348,4388161847,78,3,1
10349,4388161847,78,4,2
10350,4388161847,167,5,2
10351,4388161847,260,6,2
10352,4388161847,126,7,2
10353,4388161847,109,8,3
10354,4388161847,107,9,3
10355,4388161847,114,10,3
10356,4388161847,113,11,3
10357,4388161847,119,12,4
10358,4388161847,106,13,4
10359,4388161847,99,14,4
10360,4388161847,114,15,4
10361,4388161847,177,16,5
10362,4388161847,196,17,5
10363,4388161847,186,18,5
10364,4388161847,274,19,5
10365,4388161847,98,20,6
10366,4388161847,87,21,6
10367,4388161847,88,22,6
10368,4388161847,82,23,6
10369,4388161847,80,0,1
10370,4388161847,79,1,1
10371,4388161847,80,2,1
10372,4388161847,81,3,1
10373,4388161847,79,4,2
10374,4388161847,273,5,2
10375,4388161847,248,6,2
10376,4388161847,127,7,2
10377,4388161847,161,8,3
10378,4388161847,105,9,3
10379,4388161847,129,10,3
10380,4388161847,142,11,3
10381,4388161847,112,12,4
10382,4388161847,119,13,4
10383,4388161847,95,14,4
10384,4388161847,112,15,4
10385,4388161847,97,16,5
10386,4388161847,195,17,5
10387,4388161847,176,18,5
10388,4388161847,212,19,5
10389,4388161847,120,20,6
10390,4388161847,79,21,6
10391,4388161847,79,22,6
10392,4388161847,79,23,6
10393,4388161847,79,0,1
10394,4388161847,79,1,1
10395,4388161847,79,2,1
10396,4388161847,79,3,1
10397,4388161847,80,4,2
10398,4388161847,162,5,2
10399,4388161847,266,6,2
10400,4388161847,142,7,2
10401,4388161847,119,8,3
10402,4388161847,99,9,3
10403,4388161847,140,10,3
10404,4388161847,108,11,3
10405,4388161847,133,12,4
10406,4388161847,122,13,4
10407,4388161847,100,14,4
10408,4388161847,121,15,4
10409,4388161847,177,16,5
10410,4388161847,216,17,5
10411,4388161847,119,18,5
10412,4388161847,162,19,5
10413,4388161847,138,20,6
10414,4388161847,78,21,6
10415,4388161847,78,22,6
10416,4388161847,78,23,6
10417,4388161847,78,0,1
10418,4388161847,78,1,1
10419,4388161847,78,2,1
10420,4388161847,78,3,1
10421,4388161847,78,4,2
10422,4388161847,78,5,2
10423,4388161847,104,6,2
10424,4388161847,164,7,2
10425,4388161847,101,8,3
10426,4388161847,107,9,3
10427,4388161847,101,10,3
10428,4388161847,120,11,3
10429,4388161847,157,12,4
10430,4388161847,114,13,4
10431,4388161847,117,14,4
10432,4445114986,70,0,1
10433,4445114986,85,1,1
10434,4445114986,69,2,1
10435,4445114986,72,3,1
10436,4445114986,73,4,2
10437,4445114986,69,5,2
10438,4445114986,69,6,2
10439,4445114986,81,7,2
10440,4445114986,82,8,3
10441,4445114986,70,9,3
10442,4445114986,71,10,3
10443,4445114986,97,11,3
10444,4445114986,93,12,4
10445,4445114986,130,13,4
10446,4445114986,85,14,4
10447,4445114986,115,15,4
10448,4445114986,108,16,5
10449,4445114986,124,17,5
10450,4445114986,89,18,5
10451,4445114986,114,19,5
10452,4445114986,120,20,6
10453,4445114986,85,21,6
10454,4445114986,70,22,6
10455,4445114986,74,23,6
10456,4445114986,69,0,1
10457,4445114986,69,1,1
10458,4445114986,69,2,1
10459,4445114986,69,3,1
10460,4445114986,76,4,2
10461,4445114986,70,5,2
10462,4445114986,69,6,2
10463,4445114986,75,7,2
10464,4445114986,71,8,3
10465,4445114986,72,9,3
10466,4445114986,70,10,3
10467,4445114986,96,11,3
10468,4445114986,100,12,4
10469,4445114986,83,13,4
10470,4445114986,97,14,4
10471,4445114986,99,15,4
10472,4445114986,107,16,5
10473,4445114986,128,17,5
10474,4445114986,118,18,5
10475,4445114986,87,19,5
10476,4445114986,103,20,6
10477,4445114986,78,21,6
10478,4445114986,99,22,6
10479,4445114986,122,23,6
10480,4445114986,95,0,1
10481,4445114986,78,1,1
10482,4445114986,86,2,1
10483,4445114986,69,3,1
10484,4445114986,69,4,2
10485,4445114986,71,5,2
10486,4445114986,69,6,2
10487,4445114986,69,7,2
10488,4445114986,69,8,3
10489,4445114986,73,9,3
10490,4445114986,69,10,3
10491,4445114986,78,11,3
10492,4445114986,95,12,4
10493,4445114986,98,13,4
10494,4445114986,92,14,4
10495,4445114986,129,15,4
10496,4445114986,104,16,5
10497,4445114986,130,17,5
10498,4445114986,101,18,5
10499,4445114986,107,19,5
10500,4445114986,113,20,6
10501,4445114986,102,21,6
10502,4445114986,124,22,6
10503,4445114986,101,23,6
10504,4445114986,107,0,1
10505,4445114986,73,1,1
10506,4445114986,71,2,1
10507,4445114986,71,3,1
10508,4445114986,69,4,2
10509,4445114986,69,5,2
10510,4445114986,70,6,2
10511,4445114986,77,7,2
10512,4445114986,110,8,3
10513,4445114986,88,9,3
10514,4445114986,112,10,3
10515,4445114986,114,11,3
10516,4445114986,115,12,4
10517,4445114986,126,13,4
10518,4445114986,138,14,4
10519,4445114986,136,15,4
10520,4445114986,156,16,5
10521,4445114986,120,17,5
10522,4445114986,102,18,5
10523,4445114986,96,19,5
10524,4445114986,116,20,6
10525,4445114986,142,21,6
10526,4445114986,99,22,6
10527,4445114986,117,23,6
10528,4445114986,69,0,1
10529,4445114986,69,1,1
10530,4445114986,71,2,1
10531,4445114986,71,3,1
10532,4445114986,70,4,2
10533,4445114986,69,5,2
10534,4445114986,69,6,2
10535,4445114986,69,7,2
10536,4445114986,70,8,3
10537,4445114986,69,9,3
10538,4445114986,92,10,3
10539,4445114986,137,11,3
10540,4445114986,95,12,4
10541,4445114986,87,13,4
10542,4445114986,97,14,4
10543,4445114986,71,15,4
10544,4445114986,95,16,5
10545,4445114986,107,17,5
10546,4445114986,151,18,5
10547,4445114986,110,19,5
10548,4445114986,91,20,6
10549,4445114986,114,21,6
10550,4445114986,152,22,6
10551,4445114986,88,23,6
10552,4445114986,76,0,1
10553,4445114986,70,1,1
10554,4445114986,81,2,1
10555,4445114986,69,3,1
10556,4445114986,69,4,2
10557,4445114986,69,5,2
10558,4445114986,69,6,2
10559,4445114986,69,7,2
10560,4445114986,69,8,3
10561,4445114986,69,9,3
10562,4445114986,69,10,3
10563,4445114986,69,11,3
10564,4445114986,69,12,4
10565,4445114986,69,13,4
10566,4445114986,69,14,4
10567,4445114986,100,15,4
10568,4445114986,93,16,5
10569,4445114986,103,17,5
10570,4445114986,98,18,5
10571,4445114986,93,19,5
10572,4445114986,84,20,6
10573,4445114986,139,21,6
10574,4445114986,96,22,6
10575,4445114986,69,23,6
10576,4445114986,69,0,1
10577,4445114986,69,1,1
10578,4445114986,69,2,1
10579,4445114986,69,3,1
10580,4445114986,69,4,2
10581,4445114986,69,5,2
10582,4445114986,69,6,2
10583,4445114986,69,7,2
10584,4445114986,69,8,3
10585,4445114986,69,9,3
10586,4445114986,69,10,3
10587,4445114986,69,11,3
10588,4445114986,112,12,4
10589,4445114986,107,13,4
10590,4445114986,80,14,4
10591,4445114986,104,15,4
10592,4445114986,101,16,5
10593,4445114986,113,17,5
10594,4445114986,298,18,5
10595,4445114986,92,19,5
10596,4445114986,92,20,6
10597,4445114986,114,21,6
10598,4445114986,121,22,6
10599,4445114986,88,23,6
10600,4445114986,83,0,1
10601,4445114986,85,1,1
10602,4445114986,71,2,1
10603,4445114986,71,3,1
10604,4445114986,69,4,2
10605,4445114986,69,5,2
10606,4445114986,72,6,2
10607,4445114986,70,7,2
10608,4445114986,75,8,3
10609,4445114986,71,9,3
10610,4445114986,70,10,3
10611,4445114986,96,11,3
10612,4445114986,103,12,4
10613,4445114986,104,13,4
10614,4445114986,82,14,4
10615,4445114986,90,15,4
10616,4445114986,84,16,5
10617,4445114986,76,17,5
10618,4445114986,82,18,5
10619,4445114986,78,19,5
10620,4445114986,108,20,6
10621,4445114986,94,21,6
10622,4445114986,82,22,6
10623,4445114986,69,23,6
10624,4445114986,69,0,1
10625,4445114986,69,1,1
10626,4445114986,82,2,1
10627,4445114986,69,3,1
10628,4445114986,69,4,2
10629,4445114986,69,5,2
10630,4445114986,69,6,2
10631,4445114986,69,7,2
10632,4445114986,71,8,3
10633,4445114986,69,9,3
10634,4445114986,69,10,3
10635,4445114986,90,11,3
10636,4445114986,87,12,4
10637,4445114986,101,13,4
10638,4445114986,110,14,4
10639,4445114986,82,15,4
10640,4445114986,146,16,5
10641,4445114986,87,17,5
10642,4445114986,85,18,5
10643,4445114986,79,19,5
10644,4445114986,79,20,6
10645,4445114986,86,21,6
10646,4445114986,98,22,6
10647,4445114986,69,23,6
10648,4445114986,69,0,1
10649,4445114986,69,1,1
10650,4445114986,75,2,1
10651,4445114986,69,3,1
10652,4445114986,69,4,2
10653,4445114986,69,5,2
10654,4445114986,77,6,2
10655,4445114986,71,7,2
10656,4445114986,73,8,3
10657,4445114986,71,9,3
10658,4445114986,71,10,3
10659,4445114986,72,11,3
10660,4445114986,99,12,4
10661,4445114986,147,13,4
10662,4445114986,125,14,4
10663,4445114986,140,15,4
10664,4445114986,100,16,5
10665,4445114986,101,17,5
10666,4445114986,123,18,5
10667,4445114986,85,19,5
10668,4445114986,102,20,6
10669,4445114986,88,21,6
10670,4445114986,93,22,6
10671,4445114986,87,23,6
10672,4445114986,87,0,1
10673,4445114986,90,1,1
10674,4445114986,84,2,1
10675,4445114986,71,3,1
10676,4445114986,69,4,2
10677,4445114986,70,5,2
10678,4445114986,82,6,2
10679,4445114986,69,7,2
10680,4445114986,70,8,3
10681,4445114986,71,9,3
10682,4445114986,78,10,3
10683,4445114986,117,11,3
10684,4445114986,156,12,4
10685,4445114986,118,13,4
10686,4445114986,94,14,4
10687,4445114986,108,15,4
10688,4445114986,95,16,5
10689,4445114986,118,17,5
10690,4445114986,133,18,5
10691,4445114986,173,19,5
10692,4445114986,126,20,6
10693,4445114986,123,21,6
10694,4445114986,113,22,6
10695,4445114986,117,23,6
10696,4445114986,69,0,1
10697,4445114986,69,1,1
10698,4445114986,69,2,1
10699,4445114986,69,3,1
10700,4445114986,69,4,2
10701,4445114986,69,5,2
10702,4445114986,69,6,2
10703,4445114986,69,7,2
10704,4445114986,69,8,3
10705,4445114986,69,9,3
10706,4445114986,69,10,3
10707,4445114986,69,11,3
10708,4445114986,90,12,4
10709,4445114986,162,13,4
10710,4445114986,109,14,4
10711,4445114986,82,15,4
10712,4445114986,91,16,5
10713,4445114986,91,17,5
10714,4445114986,121,18,5
10715,4445114986,128,19,5
10716,4445114986,106,20,6
10717,4445114986,118,21,6
10718,4445114986,126,22,6
10719,4445114986,99,23,6
10720,4445114986,97,0,1
10721,4445114986,101,1,1
10722,4445114986,82,2,1
10723,4445114986,69,3,1
10724,4445114986,69,4,2
10725,4445114986,69,5,2
10726,4445114986,69,6,2
10727,4445114986,69,7,2
10728,4445114986,69,8,3
10729,4445114986,139,9,3
10730,4445114986,105,10,3
10731,4445114986,128,11,3
10732,4445114986,100,12,4
10733,4445114986,88,13,4
10734,4445114986,87,14,4
10735,4445114986,103,15,4
10736,4445114986,115,16,5
10737,4445114986,123,17,5
10738,4445114986,109,18,5
10739,4445114986,121,19,5
10740,4445114986,106,20,6
10741,4445114986,84,21,6
10742,4445114986,69,22,6
10743,4445114986,78,23,6
10744,4445114986,86,0,1
10745,4445114986,82,1,1
10746,4445114986,69,2,1
10747,4445114986,69,3,1
10748,4445114986,71,4,2
10749,4445114986,82,5,2
10750,4445114986,69,6,2
10751,4445114986,76,7,2
10752,4445114986,71,8,3
10753,4445114986,69,9,3
10754,4445114986,69,10,3
10755,4445114986,69,11,3
10756,4445114986,69,12,4
10757,4445114986,69,13,4
10758,4445114986,108,14,4
10759,4445114986,106,15,4
10760,4445114986,110,16,5
10761,4445114986,137,17,5
10762,4445114986,83,18,5
10763,4445114986,109,19,5
10764,4445114986,92,20,6
10765,4445114986,93,21,6
10766,4445114986,112,22,6
10767,4445114986,104,23,6
10768,4445114986,70,0,1
10769,4445114986,100,1,1
10770,4445114986,69,2,1
10771,4445114986,69,3,1
10772,4445114986,71,4,2
10773,4445114986,71,5,2
10774,4445114986,69,6,2
10775,4445114986,74,7,2
10776,4445114986,70,8,3
10777,4445114986,69,9,3
10778,4445114986,87,10,3
10779,4445114986,119,11,3
10780,4445114986,112,12,4
10781,4445114986,102,13,4
10782,4445114986,90,14,4
10783,4445114986,93,15,4
10784,4445114986,73,16,5
10785,4445114986,96,17,5
10786,4445114986,115,18,5
10787,4445114986,315,19,5
10788,4445114986,88,20,6
10789,4445114986,73,21,6
10790,4445114986,83,22,6
10791,4445114986,115,23,6
10792,4445114986,72,0,1
10793,4445114986,80,1,1
10794,4445114986,91,2,1
10795,4445114986,73,3,1
10796,4445114986,69,4,2
10797,4445114986,71,5,2
10798,4445114986,71,6,2
10799,4445114986,69,7,2
10800,4445114986,69,8,3
10801,4445114986,70,9,3
10802,4445114986,73,10,3
10803,4445114986,83,11,3
10804,4445114986,109,12,4
10805,4445114986,96,13,4
10806,4445114986,90,14,4
10807,4445114986,88,15,4
10808,4445114986,106,16,5
10809,4445114986,108,17,5
10810,4445114986,338,18,5
10811,4445114986,112,19,5
10812,4445114986,103,20,6
10813,4445114986,112,21,6
10814,4445114986,82,22,6
10815,4445114986,126,23,6
10816,4445114986,70,0,1
10817,4445114986,97,1,1
10818,4445114986,74,2,1
10819,4445114986,73,3,1
10820,4445114986,73,4,2
10821,4445114986,69,5,2
10822,4445114986,69,6,2
10823,4445114986,71,7,2
10824,4445114986,71,8,3
10825,4445114986,69,9,3
10826,4445114986,71,10,3
10827,4445114986,96,11,3
10828,4445114986,116,12,4
10829,4445114986,87,13,4
10830,4445114986,118,14,4
10831,4445114986,113,15,4
10832,4445114986,131,16,5
10833,4445114986,75,17,5
10834,4445114986,123,18,5
10835,4445114986,127,19,5
10836,4445114986,103,20,6
10837,4445114986,87,21,6
10838,4445114986,107,22,6
10839,4445114986,114,23,6
10840,4445114986,69,0,1
10841,4445114986,84,1,1
10842,4445114986,69,2,1
10843,4445114986,69,3,1
10844,4445114986,77,4,2
10845,4445114986,69,5,2
10846,4445114986,69,6,2
10847,4445114986,75,7,2
10848,4445114986,73,8,3
10849,4445114986,69,9,3
10850,4445114986,69,10,3
10851,4445114986,69,11,3
10852,4445114986,69,12,4
10853,4445114986,98,13,4
10854,4445114986,95,14,4
10855,4445114986,91,15,4
10856,4445114986,117,16,5
10857,4445114986,145,17,5
10858,4445114986,138,18,5
10859,4445114986,99,19,5
10860,4445114986,118,20,6
10861,4445114986,108,21,6
10862,4445114986,136,22,6
10863,4445114986,120,23,6
10864,4445114986,84,0,1
10865,4445114986,79,1,1
10866,4445114986,69,2,1
10867,4445114986,69,3,1
10868,4445114986,69,4,2
10869,4445114986,73,5,2
10870,4445114986,69,6,2
10871,4445114986,69,7,2
10872,4445114986,130,8,3
10873,4445114986,111,9,3
10874,4445114986,80,10,3
10875,4445114986,86,11,3
10876,4445114986,120,12,4
10877,4445114986,120,13,4
10878,4445114986,79,14,4
10879,4445114986,141,15,4
10880,4445114986,137,16,5
10881,4445114986,120,17,5
10882,4445114986,134,18,5
10883,4445114986,144,19,5
10884,4445114986,76,20,6
10885,4445114986,93,21,6
10886,4445114986,112,22,6
10887,4445114986,98,23,6
10888,4445114986,87,0,1
10889,4445114986,73,1,1
10890,4445114986,69,2,1
10891,4445114986,69,3,1
10892,4445114986,69,4,2
10893,4445114986,69,5,2
10894,4445114986,69,6,2
10895,4445114986,76,7,2
10896,4445114986,74,8,3
10897,4445114986,73,9,3
10898,4445114986,71,10,3
10899,4445114986,80,11,3
10900,4445114986,104,12,4
10901,4445114986,157,13,4
10902,4445114986,108,14,4
10903,4445114986,174,15,4
10904,4445114986,95,16,5
10905,4445114986,103,17,5
10906,4445114986,89,18,5
10907,4445114986,128,19,5
10908,4445114986,98,20,6
10909,4445114986,101,21,6
10910,4445114986,121,22,6
10911,4445114986,93,23,6
10912,4445114986,69,0,1
10913,4445114986,76,1,1
10914,4445114986,71,2,1
10915,4445114986,70,3,1
10916,4445114986,73,4,2
10917,4445114986,69,5,2
10918,4445114986,69,6,2
10919,4445114986,69,7,2
10920,4445114986,76,8,3
10921,4445114986,69,9,3
10922,4445114986,71,10,3
10923,4445114986,81,11,3
10924,4445114986,113,12,4
10925,4445114986,102,13,4
10926,4445114986,104,14,4
10927,4445114986,91,15,4
10928,4445114986,95,16,5
10929,4445114986,72,17,5
10930,4445114986,329,18,5
10931,4445114986,109,19,5
10932,4445114986,128,20,6
10933,4445114986,132,21,6
10934,4445114986,96,22,6
10935,4445114986,101,23,6
10936,4445114986,69,0,1
10937,4445114986,78,1,1
10938,4445114986,70,2,1
10939,4445114986,69,3,1
10940,4445114986,69,4,2
10941,4445114986,69,5,2
10942,4445114986,69,6,2
10943,4445114986,71,7,2
10944,4445114986,99,8,3
10945,4445114986,79,9,3
10946,4445114986,71,10,3
10947,4445114986,78,11,3
10948,4445114986,106,12,4
10949,4445114986,132,13,4
10950,4445114986,95,14,4
10951,4445114986,140,15,4
10952,4445114986,131,16,5
10953,4445114986,76,17,5
10954,4445114986,342,18,5
10955,4445114986,110,19,5
10956,4445114986,98,20,6
10957,4445114986,114,21,6
10958,4445114986,96,22,6
10959,4445114986,89,23,6
10960,4445114986,82,0,1
10961,4445114986,78,1,1
10962,4445114986,75,2,1
10963,4445114986,69,3,1
10964,4445114986,69,4,2
10965,4445114986,73,5,2
10966,4445114986,78,6,2
10967,4445114986,77,7,2
10968,4445114986,70,8,3
10969,4445114986,69,9,3
10970,4445114986,71,10,3
10971,4445114986,79,11,3
10972,4445114986,102,12,4
10973,4445114986,89,13,4
10974,4445114986,80,14,4
10975,4445114986,103,15,4
10976,4445114986,91,16,5
10977,4445114986,92,17,5
10978,4445114986,114,18,5
10979,4445114986,142,19,5
10980,4445114986,93,20,6
10981,4445114986,90,21,6
10982,4445114986,75,22,6
10983,4445114986,110,23,6
10984,4445114986,71,0,1
10985,4445114986,81,1,1
10986,4445114986,69,2,1
10987,4445114986,69,3,1
10988,4445114986,69,4,2
10989,4445114986,73,5,2
10990,4445114986,69,6,2
10991,4445114986,76,7,2
10992,4445114986,75,8,3
10993,4445114986,69,9,3
10994,4445114986,70,10,3
10995,4445114986,70,11,3
10996,4445114986,99,12,4
10997,4445114986,91,13,4
10998,4445114986,135,14,4
10999,4445114986,96,15,4
11000,4445114986,141,16,5
11001,4445114986,118,17,5
11002,4445114986,90,18,5
11003,4445114986,107,19,5
11004,4445114986,71,20,6
11005,4445114986,102,21,6
11006,4445114986,108,22,6
11007,4445114986,103,23,6
11008,4445114986,74,0,1
11009,4445114986,92,1,1
11010,4445114986,71,2,1
11011,4445114986,77,3,1
11012,4445114986,72,4,2
11013,4445114986,69,5,2
11014,4445114986,69,6,2
11015,4445114986,84,7,2
11016,4445114986,103,8,3
11017,4445114986,72,9,3
11018,4445114986,72,10,3
11019,4445114986,82,11,3
11020,4445114986,112,12,4
11021,4445114986,113,13,4
11022,4445114986,92,14,4
11023,4445114986,85,15,4
11024,4445114986,92,16,5
11025,4445114986,120,17,5
11026,4445114986,144,18,5
11027,4445114986,120,19,5
11028,4445114986,100,20,6
11029,4445114986,75,21,6
11030,4445114986,94,22,6
11031,4445114986,127,23,6
11032,4445114986,94,0,1
11033,4445114986,92,1,1
11034,4445114986,79,2,1
11035,4445114986,69,3,1
11036,4445114986,69,4,2
11037,4445114986,69,5,2
11038,4445114986,74,6,2
11039,4445114986,71,7,2
11040,4445114986,70,8,3
11041,4445114986,98,9,3
11042,4445114986,299,10,3
11043,4445114986,69,11,3
11044,4445114986,69,12,4
11045,4445114986,69,13,4
11046,4445114986,73,14,4
11047,4445114986,69,15,4
11048,4445114986,69,16,5
11049,4445114986,84,17,5
11050,4445114986,110,18,5
11051,4445114986,95,19,5
11052,4445114986,99,20,6
11053,4445114986,79,21,6
11054,4445114986,85,22,6
11055,4445114986,69,23,6
11056,4445114986,69,0,1
11057,4445114986,69,1,1
11058,4445114986,69,2,1
11059,4445114986,69,3,1
11060,4445114986,69,4,2
11061,4445114986,69,5,2
11062,4445114986,69,6,2
11063,4445114986,69,7,2
11064,4445114986,69,8,3
11065,4445114986,94,9,3
11066,4445114986,98,10,3
11067,4445114986,109,11,3
11068,4445114986,122,12,4
11069,4445114986,149,13,4
11070,4445114986,158,14,4
11071,4445114986,183,15,4
11072,4445114986,143,16,5
11073,4445114986,139,17,5
11074,4445114986,104,18,5
11075,4445114986,149,19,5
11076,4445114986,108,20,6
11077,4445114986,75,21,6
11078,4445114986,96,22,6
11079,4445114986,75,23,6
11080,4445114986,71,0,1
11081,4445114986,72,1,1
11082,4445114986,71,2,1
11083,4445114986,71,3,1
11084,4445114986,69,4,2
11085,4445114986,69,5,2
11086,4445114986,75,6,2
11087,4445114986,72,7,2
11088,4445114986,69,8,3
11089,4445114986,75,9,3
11090,4445114986,106,10,3
11091,4445114986,148,11,3
11092,4445114986,85,12,4
11093,4445114986,121,13,4
11094,4445114986,115,14,4
11095,4445114986,91,15,4
11096,4445114986,100,16,5
11097,4445114986,93,17,5
11098,4445114986,94,18,5
11099,4445114986,121,19,5
11100,4445114986,150,20,6
11101,4445114986,119,21,6
11102,4445114986,111,22,6
11103,4445114986,111,23,6
11104,4445114986,85,0,1
11105,4445114986,78,1,1
11106,4445114986,75,2,1
11107,4445114986,69,3,1
11108,4445114986,69,4,2
11109,4445114986,76,5,2
11110,4445114986,69,6,2
11111,4445114986,71,7,2
11112,4445114986,79,8,3
11113,4445114986,71,9,3
11114,4445114986,81,10,3
11115,4445114986,93,11,3
11116,4445114986,101,12,4
11117,4445114986,121,13,4
11118,4445114986,101,14,4
11119,4445114986,97,15,4
11120,4445114986,111,16,5
11121,4445114986,106,17,5
11122,4445114986,127,18,5
11123,4445114986,118,19,5
11124,4445114986,88,20,6
11125,4445114986,90,21,6
11126,4445114986,111,22,6
11127,4445114986,94,23,6
11128,4445114986,75,0,1
11129,4445114986,82,1,1
11130,4445114986,69,2,1
11131,4445114986,69,3,1
11132,4445114986,73,4,2
11133,4445114986,71,5,2
11134,4445114986,69,6,2
11135,4445114986,69,7,2
11136,4445114986,70,8,3
11137,4445114986,69,9,3
11138,4445114986,106,10,3
11139,4445114986,69,11,3
11140,4445114986,95,12,4
11141,4445114986,356,13,4
11142,4445114986,142,14,4
11143,4445114986,84,15,4
11144,4445114986,124,16,5
11145,4445114986,105,17,5
11146,4445114986,108,18,5
11147,4445114986,122,19,5
11148,4445114986,126,20,6
11149,4445114986,111,21,6
11150,4445114986,96,22,6
11151,4445114986,142,23,6
11152,4445114986,69,0,1
11153,4445114986,72,1,1
11154,4445114986,69,2,1
11155,4445114986,71,3,1
11156,4445114986,75,4,2
11157,4445114986,69,5,2
11158,4445114986,69,6,2
11159,4445114986,71,7,2
11160,4445114986,69,8,3
11161,4445114986,70,9,3
11162,4445114986,94,10,3
11163,4445114986,95,11,3
11164,4445114986,84,12,4
11165,4445114986,83,13,4
11166,4445114986,92,14,4
11167,4558609924,56,0,1
11168,4558609924,56,1,1
11169,4558609924,56,2,1
11170,4558609924,56,3,1
11171,4558609924,56,4,2
11172,4558609924,56,5,2
11173,4558609924,70,6,2
11174,4558609924,78,7,2
11175,4558609924,76,8,3
11176,4558609924,112,9,3
11177,4558609924,109,10,3
11178,4558609924,97,11,3
11179,4558609924,81,12,4
11180,4558609924,89,13,4
11181,4558609924,109,14,4
11182,4558609924,59,15,4
11183,4558609924,122,16,5
11184,4558609924,105,17,5
11185,4558609924,108,18,5
11186,4558609924,78,19,5
11187,4558609924,76,20,6
11188,4558609924,74,21,6
11189,4558609924,77,22,6
11190,4558609924,56,23,6
11191,4558609924,56,0,1
11192,4558609924,56,1,1
11193,4558609924,56,2,1
11194,4558609924,56,3,1
11195,4558609924,56,4,2
11196,4558609924,56,5,2
11197,4558609924,56,6,2
11198,4558609924,56,7,2
11199,4558609924,56,8,3
11200,4558609924,56,9,3
11201,4558609924,56,10,3
11202,4558609924,77,11,3
11203,4558609924,127,12,4
11204,4558609924,94,13,4
11205,4558609924,93,14,4
11206,4558609924,74,15,4
11207,4558609924,178,16,5
11208,4558609924,128,17,5
11209,4558609924,61,18,5
11210,4558609924,56,19,5
11211,4558609924,56,20,6
11212,4558609924,56,21,6
11213,4558609924,56,22,6
11214,4558609924,56,23,6
11215,4558609924,56,0,1
11216,4558609924,56,1,1
11217,4558609924,56,2,1
11218,4558609924,56,3,1
11219,4558609924,56,4,2
11220,4558609924,56,5,2
11221,4558609924,56,6,2
11222,4558609924,56,7,2
11223,4558609924,56,8,3
11224,4558609924,107,9,3
11225,4558609924,85,10,3
11226,4558609924,79,11,3
11227,4558609924,105,12,4
11228,4558609924,110,13,4
11229,4558609924,131,14,4
11230,4558609924,71,15,4
11231,4558609924,127,16,5
11232,4558609924,125,17,5
11233,4558609924,81,18,5
11234,4558609924,99,19,5
11235,4558609924,114,20,6
11236,4558609924,69,21,6
11237,4558609924,62,22,6
11238,4558609924,56,23,6
11239,4558609924,56,0,1
11240,4558609924,56,1,1
11241,4558609924,56,2,1
11242,4558609924,56,3,1
11243,4558609924,56,4,2
11244,4558609924,56,5,2
11245,4558609924,56,6,2
11246,4558609924,56,7,2
11247,4558609924,69,8,3
11248,4558609924,96,9,3
11249,4558609924,99,10,3
11250,4558609924,108,11,3
11251,4558609924,100,12,4
11252,4558609924,203,13,4
11253,4558609924,169,14,4
11254,4558609924,96,15,4
11255,4558609924,103,16,5
11256,4558609924,137,17,5
11257,4558609924,82,18,5
11258,4558609924,139,19,5
11259,4558609924,81,20,6
11260,4558609924,57,21,6
11261,4558609924,72,22,6
11262,4558609924,65,23,6
11263,4558609924,68,0,1
11264,4558609924,57,1,1
11265,4558609924,57,2,1
11266,4558609924,56,3,1
11267,4558609924,56,4,2
11268,4558609924,56,5,2
11269,4558609924,56,6,2
11270,4558609924,56,7,2
11271,4558609924,56,8,3
11272,4558609924,82,9,3
11273,4558609924,114,10,3
11274,4558609924,73,11,3
11275,4558609924,110,12,4
11276,4558609924,108,13,4
11277,4558609924,142,14,4
11278,4558609924,112,15,4
11279,4558609924,103,16,5
11280,4558609924,86,17,5
11281,4558609924,98,18,5
11282,4558609924,170,19,5
